member_id,week_id,channel,impressions,clicks
297,29,app,1,0
298,29,app,1,0
302,29,app,9,2
304,29,social,1,0
307,29,app,11,2
309,29,social,6,0
311,29,email,8,1
312,29,app,6,1
319,29,email,10,1
328,29,app,7,1
329,29,app,9,2
330,29,app,3,0
337,29,app,9,0
339,29,app,3,0
344,29,social,11,4
354,29,app,8,0
356,29,app,5,1
369,29,app,1,0
371,29,app,1,0
372,29,app,8,0
375,29,sms,7,1
378,29,app,3,0
379,29,app,11,0
391,29,app,7,0
392,29,app,5,0
414,29,app,4,0
416,29,app,2,0
417,29,app,11,0
427,29,email,7,0
429,29,app,6,0
434,29,social,8,0
435,29,email,11,2
436,29,email,2,0
439,29,email,2,0
455,29,sms,3,0
462,29,app,8,1
483,29,app,9,1
487,29,social,9,0
490,29,app,9,1
505,29,email,5,0
508,29,app,6,0
510,29,email,9,3
514,29,app,11,0
518,29,app,7,1
520,29,social,10,0
522,29,email,5,0
523,29,app,11,0
534,29,email,9,2
538,29,sms,2,0
541,29,email,7,2
545,29,app,11,0
548,29,app,9,1
563,29,email,8,0
577,29,email,1,1
588,29,app,5,0
590,29,email,6,0
592,29,app,2,0
593,29,social,2,0
594,29,app,9,0
604,29,app,3,0
605,29,social,10,2
606,29,app,4,0
607,29,email,2,0
613,29,email,2,0
625,29,email,1,0
634,29,email,1,0
640,29,app,6,0
643,29,email,6,1
644,29,social,7,1
648,29,app,8,1
649,29,app,6,0
651,29,social,9,0
656,29,email,5,1
667,29,social,5,0
687,29,social,10,0
691,29,app,5,0
696,29,social,4,2
706,29,email,3,1
707,29,email,10,1
714,29,app,9,0
723,29,app,4,0
724,29,email,4,0
734,29,sms,7,0
747,29,social,1,0
755,29,app,1,0
762,29,sms,5,0
764,29,email,5,0
770,29,app,5,0
771,29,email,7,0
775,29,email,5,0
778,29,app,2,0
785,29,app,6,2
791,29,sms,10,0
797,29,app,4,1
801,29,app,1,0
804,29,app,3,0
811,29,app,8,0
813,29,app,2,0
819,29,app,5,0
820,29,social,10,2
823,29,app,11,2
834,29,app,11,0
840,29,app,9,0
848,29,app,9,0
856,29,app,1,0
857,29,email,6,2
868,29,email,11,0
871,29,app,9,0
875,29,app,6,0
903,29,app,2,0
905,29,social,8,0
911,29,app,7,0
912,29,app,10,0
921,29,sms,3,1
938,29,app,7,1
940,29,app,4,0
945,29,app,4,0
956,29,app,11,1
957,29,social,11,0
958,29,email,10,1
960,29,app,10,0
962,29,email,8,0
969,29,email,9,1
973,29,app,11,1
980,29,email,4,0
981,29,social,3,0
985,29,app,5,0
987,29,sms,8,0
988,29,app,8,0
1011,29,app,9,0
1023,29,email,6,1
1030,29,app,4,0
1033,29,sms,2,0
1043,29,social,3,0
1044,29,app,2,0
1052,29,email,6,0
1054,29,email,5,0
1055,29,app,3,1
1066,29,sms,4,0
1067,29,app,6,0
1068,29,app,7,0
1069,29,email,9,2
1071,29,social,8,0
1073,29,app,1,0
1082,29,app,7,0
1085,29,app,6,0
1086,29,app,3,0
1091,29,app,11,0
1097,29,email,3,0
1098,29,sms,10,0
1100,29,app,9,0
1105,29,app,1,0
1112,29,email,6,1
1115,29,app,7,0
1123,29,app,10,1
1135,29,email,10,1
1140,29,social,9,0
1148,29,app,5,0
1177,29,email,10,0
1184,29,social,8,0
1191,29,app,1,0
1199,29,app,1,0
1214,29,sms,11,2
1227,29,email,4,0
1229,29,app,5,1
1230,29,app,2,0
1234,29,app,5,2
1237,29,app,6,1
1251,29,app,7,0
1253,29,email,7,0
1263,29,app,4,0
1265,29,email,4,0
1269,29,email,6,1
1270,29,app,9,1
1275,29,email,1,0
1279,29,app,7,2
1289,29,email,7,0
1297,29,app,6,0
1300,29,app,7,0
1303,29,email,8,1
1315,29,app,9,0
1322,29,social,8,0
1327,29,app,11,0
1329,29,app,1,0
1332,29,app,4,0
1349,29,app,1,0
1357,29,email,2,0
1359,29,app,8,0
1369,29,app,3,0
1375,29,email,6,0
1377,29,email,8,0
1380,29,app,8,0
1385,29,app,2,0
1386,29,app,1,0
1399,29,app,3,0
1409,29,app,2,0
1418,29,app,5,0
1429,29,app,11,1
1430,29,email,4,1
1432,29,email,10,4
1434,29,email,4,0
1447,29,email,3,0
1452,29,app,3,0
1456,29,app,1,0
1459,29,app,6,1
1462,29,app,6,0
1466,29,email,6,0
1468,29,social,4,0
1470,29,app,8,0
1480,29,app,6,0
1481,29,email,11,0
1484,29,email,2,0
1486,29,app,8,1
1487,29,email,7,0
1489,29,app,2,0
1492,29,app,6,0
1497,29,app,11,0
1498,29,email,5,0
1502,29,app,9,2
1512,29,app,4,0
1526,29,email,9,0
1527,29,app,5,0
1532,29,app,6,0
1537,29,social,8,0
1538,29,app,10,2
1540,29,app,9,2
1544,29,email,2,0
1549,29,app,1,0
1550,29,app,3,1
1553,29,email,10,1
1556,29,email,11,0
1559,29,app,7,0
1564,29,app,6,0
1567,29,app,4,0
1572,29,social,4,0
1575,29,social,10,1
1577,29,app,4,0
1602,29,app,4,0
1614,29,app,11,0
1617,29,app,11,1
1631,29,app,6,0
1634,29,sms,11,1
1635,29,app,3,0
1651,29,app,6,0
1656,29,app,10,1
1664,29,app,9,0
1671,29,app,4,0
1675,29,app,10,1
1686,29,email,9,0
1688,29,app,11,1
1693,29,email,6,1
1706,29,email,10,0
1710,29,email,6,1
1714,29,sms,2,0
1716,29,app,2,1
1718,29,app,8,0
1726,29,app,8,1
1727,29,email,4,1
1737,29,email,5,1
1741,29,app,8,1
1775,29,app,2,0
1788,29,social,2,0
1791,29,email,5,0
1793,29,email,7,0
1794,29,app,11,1
1823,29,app,8,1
1831,29,email,6,1
1834,29,app,1,0
1838,29,email,9,0
1840,29,app,9,1
1841,29,app,4,3
1842,29,app,11,1
1853,29,app,4,0
1874,29,social,6,0
1883,29,app,4,0
1887,29,app,11,1
1905,29,app,7,0
1908,29,email,8,1
1921,29,app,9,0
1922,29,email,2,0
1926,29,email,7,2
1927,29,social,8,0
1934,29,sms,5,0
1938,29,email,8,0
1940,29,app,7,0
1943,29,app,2,0
1944,29,app,5,0
1949,29,app,10,1
1951,29,app,7,0
1954,29,email,9,0
1958,29,app,10,2
1959,29,app,3,0
1961,29,app,1,0
1967,29,app,7,2
1970,29,email,2,0
1971,29,app,8,1
1974,29,app,11,1
1980,29,social,10,0
1982,29,app,11,0
1986,29,app,8,1
1987,29,app,11,1
1992,29,app,7,0
1997,29,email,5,0
2001,29,app,8,0
2002,29,social,7,2
2016,29,app,6,0
2032,29,sms,9,1
2035,29,app,9,0
2037,29,app,8,0
2041,29,email,1,0
2043,29,email,3,1
2046,29,social,2,1
2052,29,app,7,5
2057,29,app,2,0
2062,29,email,9,0
2064,29,social,8,0
2074,29,email,3,0
2075,29,social,4,0
2076,29,app,11,0
2078,29,app,8,0
2080,29,app,7,0
2082,29,app,2,0
2084,29,app,8,0
2085,29,email,6,0
2088,29,app,11,0
2090,29,email,5,0
2093,29,social,2,0
2095,29,email,5,0
2098,29,app,8,1
2100,29,app,2,2
2109,29,social,1,0
2120,29,social,1,0
2137,29,app,3,0
2138,29,app,6,0
2143,29,app,3,0
2150,29,app,4,0
2160,29,email,11,0
2178,29,email,7,1
2187,29,app,2,0
2196,29,sms,9,1
2199,29,sms,10,2
2206,29,sms,11,1
2209,29,email,10,0
2223,29,social,9,1
2224,29,email,5,1
2230,29,sms,1,0
2232,29,email,4,2
2234,29,app,2,0
2240,29,app,7,1
2256,29,app,9,1
2258,29,app,6,0
2259,29,app,5,2
2267,29,app,6,1
2278,29,app,1,0
2289,29,app,6,1
2290,29,app,10,2
2295,29,social,11,3
2298,29,email,2,0
2302,29,app,1,0
2304,29,social,9,1
2307,29,email,8,0
2308,29,app,4,1
2309,29,app,10,0
2316,29,app,11,0
2321,29,email,6,1
2323,29,email,1,0
2327,29,app,2,0
2328,29,app,8,0
2339,29,app,9,0
2340,29,app,5,0
2341,29,email,9,1
2345,29,app,6,0
2351,29,email,5,0
2357,29,app,6,0
2366,29,app,5,0
2367,29,email,6,0
2368,29,app,7,1
2369,29,app,1,0
2371,29,email,5,0
2381,29,email,3,0
2383,29,app,6,0
2384,29,app,2,0
2397,29,app,5,0
2401,29,email,11,0
2404,29,social,1,0
2425,29,email,8,0
2426,29,app,6,0
2428,29,app,9,1
2429,29,email,3,1
2432,29,app,8,1
2440,29,app,8,0
2442,29,app,7,0
2445,29,social,3,0
2446,29,email,3,0
2452,29,app,6,0
2455,29,email,9,2
2460,29,app,2,0
2466,29,app,3,0
2472,29,email,9,0
2474,29,app,11,2
2475,29,app,1,1
2477,29,app,6,0
2479,29,app,4,0
2486,29,app,10,1
2489,29,app,5,0
2492,29,app,2,1
2495,29,email,11,0
2496,29,app,8,0
2497,29,sms,11,0
2504,29,social,4,0
2513,29,app,8,1
2514,29,app,3,0
2523,29,email,6,1
2528,29,app,11,1
2530,29,social,7,2
2532,29,app,10,0
2534,29,app,8,0
2537,29,app,6,0
2550,29,sms,11,0
2571,29,app,5,0
2578,29,sms,9,1
2579,29,email,9,0
2581,29,email,5,0
2585,29,email,9,0
2592,29,app,9,0
2603,29,app,10,1
2604,29,app,6,0
2622,29,app,6,0
2626,29,email,6,0
2627,29,app,10,1
2635,29,app,4,0
2637,29,app,1,0
2645,29,email,6,1
2652,29,sms,4,0
2657,29,email,2,1
2666,29,app,3,1
2670,29,email,1,0
2685,29,app,8,0
2691,29,social,11,2
2694,29,email,8,0
2695,29,app,10,0
2697,29,email,5,0
2701,29,email,9,0
2709,29,app,6,0
2711,29,app,11,0
2716,29,app,6,1
2717,29,app,8,1
2721,29,app,2,0
2723,29,app,10,0
2724,29,app,5,0
2732,29,sms,5,1
2736,29,email,1,0
2740,29,app,2,0
2746,29,sms,3,1
2751,29,social,11,1
2752,29,email,4,0
2760,29,app,8,0
2762,29,app,10,3
2763,29,email,11,0
2767,29,app,11,0
2771,29,app,2,0
2778,29,email,4,0
2779,29,sms,6,1
2785,29,app,11,2
2792,29,app,8,0
2794,29,app,4,0
2803,29,sms,4,0
2805,29,email,3,0
2808,29,app,5,0
2815,29,app,7,0
2835,29,app,8,0
2836,29,app,4,0
2839,29,email,5,2
2850,29,app,1,0
2851,29,app,11,0
2853,29,social,7,0
2858,29,app,7,0
2865,29,app,1,0
2867,29,social,1,0
2869,29,email,1,0
2888,29,app,2,0
2889,29,app,11,0
2896,29,app,3,0
2904,29,email,11,0
2911,29,app,8,0
2938,29,app,7,2
2939,29,email,10,2
2946,29,app,3,0
2952,29,email,11,0
2957,29,app,3,0
2962,29,app,11,0
2964,29,app,10,0
2969,29,app,11,1
2974,29,app,9,0
2979,29,app,7,0
2982,29,app,2,0
2986,29,sms,9,1
2987,29,app,8,0
2989,29,email,3,0
2993,29,app,7,0
2997,29,social,5,1
2999,29,email,8,0
3012,29,app,1,0
3013,29,app,1,0
3017,29,app,9,0
3020,29,app,9,2
3021,29,app,5,0
3031,29,app,11,0
3039,29,app,8,0
3040,29,social,4,1
3050,29,social,3,0
3053,29,app,4,0
3059,29,app,6,0
3063,29,email,5,0
3066,29,app,4,0
3072,29,email,4,0
3074,29,email,11,1
3078,29,email,11,0
3083,29,app,3,0
3085,29,app,3,0
3089,29,app,11,1
3094,29,app,1,0
3100,29,app,3,0
3101,29,email,4,0
3102,29,email,4,0
3116,29,email,8,2
3117,29,app,2,0
3119,29,app,3,0
3120,29,app,3,0
3125,29,sms,5,1
3131,29,email,6,0
3135,29,app,9,1
3138,29,app,8,0
3140,29,app,10,1
3145,29,app,11,2
3146,29,app,1,0
3149,29,app,11,0
3150,29,app,11,1
3151,29,app,2,1
3153,29,app,10,0
3163,29,app,1,0
3169,29,app,9,2
3174,29,email,5,0
3177,29,app,2,0
3189,29,social,10,0
3196,29,social,7,0
3197,29,app,4,0
3198,29,app,3,0
3212,29,app,10,1
3214,29,sms,11,2
3221,29,app,8,1
3226,29,email,6,0
3236,29,app,4,0
3241,29,sms,4,0
3246,29,app,3,0
3249,29,app,3,0
3251,29,app,9,2
3253,29,email,3,1
3255,29,app,6,0
3265,29,sms,11,0
3266,29,email,3,1
3268,29,app,6,1
3272,29,app,9,1
3276,29,email,4,0
3277,29,app,8,1
3278,29,email,5,1
3280,29,email,4,1
3284,29,sms,1,1
3295,29,email,11,1
3296,29,app,9,2
3302,29,email,2,0
3323,29,app,8,0
3324,29,email,11,1
3326,29,app,4,1
3329,29,app,2,0
3335,29,app,9,2
3349,29,app,4,0
3350,29,app,5,1
3359,29,email,1,0
3361,29,social,1,0
3365,29,app,8,0
3366,29,app,4,0
3379,29,app,3,0
3391,29,sms,2,0
3392,29,app,3,0
3394,29,social,8,1
3396,29,email,9,1
3399,29,app,7,0
3404,29,email,3,0
3410,29,app,6,1
3413,29,app,11,0
3415,29,app,3,0
3416,29,app,11,1
3422,29,app,7,0
3424,29,app,9,1
3429,29,app,5,0
3455,29,app,4,0
3458,29,app,3,1
3459,29,social,11,1
3464,29,sms,6,0
3466,29,email,11,0
3467,29,email,6,0
3474,29,social,1,0
3476,29,sms,1,0
3479,29,app,4,0
3480,29,app,5,0
3491,29,app,1,0
3492,29,email,6,1
3496,29,email,5,0
3498,29,email,6,0
3505,29,app,2,0
3509,29,app,4,0
3515,29,sms,8,0
3519,29,email,3,0
3521,29,app,10,1
3522,29,sms,4,0
3528,29,email,6,0
3532,29,app,5,0
3535,29,app,3,0
3536,29,social,2,0
3537,29,email,1,0
3543,29,sms,4,1
3547,29,app,10,0
3548,29,app,7,0
3553,29,sms,9,1
3554,29,app,4,0
3559,29,email,10,3
3563,29,app,11,1
3571,29,app,1,1
3576,29,app,5,0
3585,29,app,10,1
3589,29,app,3,0
3596,29,email,3,0
3604,29,sms,5,0
3605,29,sms,4,2
3606,29,social,2,0
3614,29,app,3,1
3619,29,app,1,0
3637,29,app,3,0
3639,29,sms,5,0
3640,29,email,8,0
3642,29,social,5,0
3654,29,social,5,1
3659,29,app,1,0
3660,29,email,8,0
3673,29,app,9,0
3678,29,app,9,0
3681,29,sms,1,0
3695,29,email,2,0
3698,29,sms,4,1
3707,29,social,10,0
3711,29,sms,10,1
3712,29,email,5,0
3718,29,app,2,0
3724,29,email,5,0
3726,29,app,6,1
3728,29,app,1,0
3737,29,app,10,1
3742,29,app,3,0
3752,29,app,1,0
3755,29,sms,11,1
3760,29,app,4,0
3761,29,email,6,1
3770,29,sms,1,0
3777,29,email,11,1
3782,29,app,2,0
3791,29,app,6,1
3810,29,email,8,0
3815,29,email,5,0
3817,29,email,6,1
3818,29,app,6,2
3820,29,app,5,0
3827,29,app,1,0
3829,29,sms,7,0
3835,29,email,3,0
3836,29,app,11,1
3841,29,app,1,0
3844,29,email,3,0
3854,29,app,8,1
3858,29,app,10,0
3864,29,sms,10,0
3865,29,app,3,0
3873,29,social,2,0
3880,29,sms,1,0
3884,29,app,6,1
3889,29,email,8,1
3899,29,app,2,0
3902,29,app,3,0
3913,29,sms,9,0
3919,29,email,3,0
3920,29,email,2,0
3923,29,app,6,0
3931,29,email,10,0
3939,29,email,7,0
3944,29,app,11,0
3954,29,email,3,0
3960,29,app,6,0
3963,29,app,5,0
3965,29,social,6,2
3966,29,social,8,1
3975,29,app,10,2
4003,29,app,8,0
4010,29,email,3,0
4013,29,app,2,0
4019,29,sms,9,0
4020,29,app,2,0
4029,29,sms,8,1
4037,29,app,7,0
4041,29,sms,11,1
4057,29,app,2,0
4070,29,email,6,0
4077,29,email,11,0
4092,29,email,9,1
4109,29,app,10,0
4113,29,app,1,0
4118,29,email,6,2
4120,29,app,10,0
4131,29,social,3,0
4132,29,app,1,0
4142,29,email,8,0
4146,29,email,5,0
4148,29,email,5,0
4151,29,email,2,0
4152,29,app,2,1
4153,29,email,11,0
4155,29,app,4,0
4160,29,social,1,0
4164,29,email,1,0
4171,29,app,10,0
4182,29,app,2,0
4185,29,app,10,3
4189,29,app,4,0
4190,29,app,8,0
4196,29,social,8,0
4199,29,app,6,0
4201,29,sms,8,0
4202,29,sms,6,0
4208,29,app,8,1
4210,29,app,5,0
4219,29,app,9,1
4226,29,email,9,1
4229,29,email,11,0
4236,29,email,4,0
4237,29,sms,7,0
4240,29,email,4,0
4251,29,app,11,0
4252,29,email,9,0
4263,29,app,5,0
4265,29,app,1,0
4270,29,app,4,0
4273,29,sms,9,2
4275,29,app,2,0
4278,29,social,9,0
4282,29,app,5,1
4289,29,email,10,1
4312,29,email,1,0
4315,29,app,9,0
4316,29,app,3,0
4317,29,email,2,0
4324,29,email,11,1
4327,29,sms,7,0
4328,29,email,8,0
4330,29,app,4,0
4339,29,app,1,0
4340,29,email,1,0
4351,29,app,2,0
4352,29,sms,3,0
4353,29,app,7,0
4354,29,sms,6,0
4359,29,email,4,0
4364,29,app,6,0
4367,29,social,4,0
4369,29,sms,5,0
4370,29,social,3,0
4391,29,app,4,2
4393,29,social,7,0
4398,29,sms,4,1
4426,29,sms,2,0
4430,29,app,11,0
4432,29,social,3,0
4434,29,app,5,0
4437,29,sms,3,0
4442,29,app,4,0
4443,29,app,7,0
4450,29,app,11,0
4452,29,email,1,0
4454,29,app,11,3
4462,29,email,4,0
4464,29,email,9,1
4475,29,app,1,0
4480,29,social,6,0
4483,29,social,2,0
4484,29,app,5,0
4503,29,app,4,0
4538,29,app,9,1
4543,29,app,9,0
4558,29,email,5,0
4559,29,app,7,1
4560,29,email,3,1
4572,29,email,2,0
4575,29,social,4,0
4578,29,app,1,0
4591,29,app,5,1
4593,29,email,9,2
4596,29,email,9,2
4597,29,app,11,0
4598,29,app,8,0
4608,29,app,8,0
4611,29,email,1,1
4617,29,social,3,0
4622,29,app,10,0
4637,29,app,2,0
4642,29,app,6,0
4644,29,app,4,0
4651,29,app,4,0
4654,29,email,3,0
4656,29,app,3,0
4657,29,email,10,1
4663,29,sms,9,0
4664,29,app,3,0
4680,29,app,3,0
4686,29,email,9,0
4688,29,app,4,0
4693,29,sms,5,0
4695,29,app,10,0
4697,29,app,10,1
4702,29,sms,2,0
4707,29,app,3,0
4709,29,app,9,1
4711,29,email,9,2
4726,29,sms,7,0
4728,29,app,11,0
4732,29,app,8,1
4738,29,sms,4,0
4746,29,app,7,0
4747,29,app,2,0
4752,29,email,9,0
4764,29,sms,9,0
4766,29,app,10,1
4768,29,app,5,0
4774,29,app,4,0
4775,29,app,10,0
4797,29,app,4,1
4815,29,email,10,0
4816,29,email,8,1
4826,29,email,10,0
4827,29,sms,5,0
4830,29,app,3,0
4834,29,social,4,1
4840,29,email,3,0
4844,29,app,6,0
4849,29,app,10,0
4852,29,social,10,0
4853,29,sms,7,0
4856,29,app,4,1
4868,29,sms,9,1
4869,29,app,10,0
4872,29,app,9,0
4877,29,sms,3,0
4887,29,app,9,0
4893,29,app,6,0
4901,29,email,4,1
4907,29,app,11,0
4908,29,social,10,0
4916,29,email,1,0
4918,29,sms,8,1
4919,29,app,11,0
4927,29,app,7,1
4928,29,app,3,0
4930,29,app,5,0
4935,29,sms,4,1
4939,29,social,7,1
4942,29,app,11,0
4952,29,app,10,0
4954,29,app,8,0
4962,29,app,1,0
4967,29,app,7,0
4970,29,app,4,0
4971,29,app,8,1
4973,29,email,9,0
4977,29,app,4,0
4987,29,social,10,1
4993,29,app,3,0
4994,29,email,2,0
4995,29,email,5,1
5001,29,email,8,1
5002,29,app,1,0
5005,29,app,10,1
5011,29,app,9,1
5014,29,social,4,0
5019,29,app,9,1
5020,29,app,6,1
5023,29,sms,10,0
5028,29,app,4,0
5030,29,app,7,0
5039,29,email,6,0
5041,29,app,7,0
5050,29,social,6,0
5052,29,email,8,0
5054,29,app,9,0
5069,29,app,11,1
5071,29,email,10,0
5075,29,app,4,0
5080,29,social,8,2
5084,29,sms,6,1
5085,29,app,9,0
5086,29,app,2,0
5090,29,app,8,1
5108,29,sms,1,0
5109,29,app,4,0
5118,29,app,2,0
5122,29,app,2,0
5134,29,app,7,1
5143,29,sms,5,0
5148,29,app,3,0
5149,29,social,1,0
5153,29,social,1,0
5154,29,email,4,0
5165,29,app,9,0
5172,29,app,2,0
5181,29,app,3,0
5183,29,sms,3,0
5204,29,social,3,0
5206,29,app,10,2
5214,29,social,8,2
5215,29,social,11,1
5221,29,app,3,0
5235,29,email,5,0
5240,29,app,4,0
5246,29,app,8,0
5258,29,app,2,0
5264,29,app,1,0
5265,29,app,11,0
5279,29,app,10,2
5281,29,app,1,0
5285,29,email,8,1
5293,29,social,5,1
5310,29,app,11,1
5312,29,app,5,0
5324,29,email,1,0
5326,29,email,4,0
5331,29,app,5,0
5332,29,email,11,0
5345,29,app,4,0
5346,29,email,7,0
5347,29,email,7,1
5349,29,email,11,2
5357,29,email,11,1
5362,29,app,2,0
5365,29,app,4,0
5368,29,sms,6,1
5370,29,app,11,1
5372,29,email,8,0
5373,29,app,4,0
5390,29,email,4,0
5402,29,app,10,0
5403,29,app,1,1
5408,29,social,10,3
5413,29,app,11,1
5424,29,app,8,0
5435,29,sms,9,0
5443,29,app,7,0
5448,29,email,9,0
5450,29,email,3,0
5461,29,email,7,0
5463,29,email,9,1
5476,29,sms,10,0
5479,29,app,1,0
5486,29,social,5,0
5494,29,sms,4,0
5497,29,email,9,1
5498,29,sms,7,0
5502,29,app,8,0
5503,29,app,11,1
5504,29,app,3,0
5514,29,email,9,0
5540,29,social,3,0
5545,29,app,4,0
5550,29,app,6,0
5563,29,app,8,1
5571,29,social,2,0
5578,29,email,3,0
5581,29,app,6,1
5584,29,app,6,0
5585,29,app,10,0
5586,29,app,11,1
5587,29,email,8,1
5590,29,email,5,1
5598,29,email,5,1
5600,29,app,9,0
5605,29,email,11,0
5610,29,email,6,1
5611,29,social,11,0
5620,29,app,5,0
5624,29,app,6,0
5627,29,sms,5,0
5628,29,app,11,0
5629,29,app,1,0
5650,29,app,3,1
5653,29,app,5,1
5656,29,sms,10,0
5662,29,app,8,0
5664,29,sms,11,0
5668,29,email,9,1
5675,29,app,4,0
5676,29,social,8,2
5681,29,email,6,1
5687,29,app,4,0
5688,29,sms,5,0
5700,29,app,5,0
5703,29,app,6,0
5710,29,app,1,0
5715,29,email,3,0
5729,29,app,7,0
5737,29,email,6,0
5738,29,social,5,1
5743,29,sms,1,0
5748,29,email,3,1
5755,29,app,9,0
5757,29,app,1,0
5774,29,social,5,0
5786,29,app,2,0
5787,29,email,5,0
5788,29,app,1,0
5790,29,email,9,2
5798,29,app,5,0
5799,29,sms,11,0
5825,29,app,4,0
5841,29,app,6,0
5842,29,app,7,0
5848,29,app,4,0
5852,29,app,1,1
5853,29,email,8,0
5854,29,app,4,1
5860,29,email,10,0
5861,29,app,5,0
5870,29,email,8,0
5873,29,app,5,1
5875,29,email,8,1
5876,29,app,3,0
5878,29,sms,9,0
5881,29,sms,9,0
5883,29,app,11,1
5896,29,app,2,0
5900,29,app,5,0
5901,29,email,5,0
5904,29,app,6,1
5914,29,app,1,0
5915,29,email,5,0
5922,29,app,6,0
5926,29,app,2,0
5937,29,email,4,1
5941,29,app,3,0
5943,29,app,1,0
5944,29,sms,8,1
5945,29,app,2,1
5946,29,app,11,0
5955,29,social,6,1
5959,29,email,2,0
5964,29,app,4,1
5970,29,email,1,0
5974,29,sms,6,1
5977,29,email,6,2
5988,29,sms,6,0
6006,29,app,11,0
6009,29,app,11,0
6012,29,app,6,1
6016,29,sms,6,0
6022,29,app,9,0
6033,29,app,5,0
6053,29,app,10,0
6055,29,email,3,0
6060,29,app,5,1
6064,29,app,1,0
6066,29,email,10,1
6069,29,email,7,0
6072,29,app,2,0
6076,29,sms,6,0
6077,29,app,4,0
6084,29,app,9,0
6089,29,app,4,0
6093,29,email,10,0
6101,29,sms,6,1
6102,29,app,1,0
6106,29,app,1,0
6110,29,app,2,0
6111,29,app,7,1
6113,29,app,8,0
6115,29,social,9,0
6120,29,app,9,2
6122,29,app,11,1
6123,29,app,4,1
6129,29,app,9,1
6136,29,email,11,0
6140,29,social,10,0
6144,29,email,1,0
6149,29,app,7,0
6157,29,app,5,0
6171,29,app,9,1
6174,29,app,5,0
6178,29,email,10,3
6179,29,app,3,0
6181,29,app,1,0
6187,29,app,10,1
6192,29,app,7,0
6197,29,app,5,1
6198,29,email,4,0
6215,29,sms,10,0
6218,29,social,4,0
6220,29,app,4,0
6221,29,app,5,0
6223,29,sms,8,1
6231,29,app,8,1
6233,29,app,3,0
6236,29,email,11,0
6244,29,email,2,0
6245,29,social,5,0
6247,29,email,1,0
6254,29,sms,3,0
6259,29,app,5,0
6267,29,sms,2,0
6276,29,app,11,1
6279,29,sms,9,2
6285,29,email,8,0
6288,29,email,4,0
6300,29,app,5,0
6305,29,app,4,0
6310,29,email,4,1
6317,29,app,6,0
6321,29,email,10,0
6325,29,app,5,0
6326,29,app,10,0
6327,29,app,5,1
6329,29,app,8,0
6335,29,social,9,1
6338,29,app,9,2
6339,29,app,2,0
6347,29,app,2,0
6348,29,sms,10,0
6351,29,app,10,1
6355,29,email,6,1
6361,29,social,4,0
6373,29,app,3,0
6378,29,app,3,0
6379,29,app,6,1
6387,29,app,1,0
6389,29,app,2,0
6394,29,app,2,1
6399,29,app,2,0
6401,29,email,1,0
6408,29,sms,2,1
6410,29,email,3,0
6418,29,social,3,0
6430,29,app,6,1
6433,29,app,8,0
6441,29,app,11,0
6444,29,app,1,0
6447,29,app,6,1
6449,29,email,6,0
6451,29,app,3,0
6452,29,app,4,0
6473,29,email,8,2
6480,29,app,2,0
6485,29,app,1,0
6489,29,app,9,2
6492,29,app,6,0
6496,29,email,9,1
6500,29,app,9,1
6504,29,email,11,1
6507,29,app,1,0
6511,29,email,8,1
6534,29,app,11,0
6538,29,email,8,0
6539,29,social,5,1
6540,29,app,7,1
6545,29,email,6,0
6548,29,app,5,0
6561,29,app,1,0
6566,29,app,10,1
6568,29,email,1,0
6573,29,app,5,0
6577,29,app,10,1
6580,29,email,6,1
6587,29,app,1,0
6588,29,app,10,1
6589,29,app,4,0
6597,29,app,6,0
6600,29,social,2,1
6605,29,app,3,0
6606,29,app,4,0
6607,29,app,4,0
6612,29,app,5,0
6617,29,app,3,0
6619,29,app,4,1
6621,29,sms,5,1
6628,29,app,9,0
6630,29,sms,10,3
6640,29,app,5,0
6643,29,app,4,0
6649,29,email,7,0
6651,29,email,8,1
6657,29,app,11,0
6661,29,email,1,0
6665,29,email,5,1
6667,29,app,8,0
6673,29,social,10,0
6677,29,app,8,0
6680,29,app,4,0
6699,29,email,2,0
6711,29,email,9,1
6725,29,social,6,0
6736,29,app,4,0
6740,29,app,1,0
6742,29,email,8,0
6745,29,social,6,0
6746,29,email,6,0
6769,29,social,4,0
6778,29,sms,1,0
6779,29,app,1,0
6785,29,app,5,0
6788,29,app,6,0
6805,29,sms,2,0
6809,29,social,6,0
6810,29,app,8,2
6818,29,social,8,0
6822,29,email,8,0
6834,29,email,1,0
6841,29,app,1,0
6843,29,app,11,1
6846,29,app,2,0
6850,29,email,4,0
6854,29,app,7,2
6855,29,app,11,0
6856,29,app,4,0
6857,29,app,1,0
6859,29,app,4,0
6866,29,app,2,0
6869,29,app,9,1
6874,29,email,4,0
6882,29,social,6,1
6884,29,app,6,1
6898,29,app,7,2
6900,29,email,1,0
6911,29,app,2,0
6915,29,app,4,0
6921,29,app,9,0
6933,29,app,5,0
6937,29,app,10,0
6942,29,email,2,0
6943,29,email,2,0
6950,29,social,1,0
6956,29,sms,5,0
6972,29,email,1,0
6989,29,app,9,0
6990,29,email,1,0
7000,29,app,6,1
7011,29,email,10,1
7012,29,social,3,0
7013,29,email,11,1
7016,29,app,11,0
7027,29,email,3,0
7028,29,app,6,0
7029,29,email,3,0
7035,29,email,11,0
7040,29,email,5,0
7043,29,email,10,1
7046,29,social,3,0
7060,29,app,9,1
7065,29,app,5,1
7069,29,app,2,0
7072,29,app,6,1
7079,29,email,4,1
