member_id,event_date,reward_id,event_type,points_spent
3137,2025-10-20,1,eligible,0
3146,2025-10-20,1,eligible,0
3150,2025-10-20,1,eligible,0
3152,2025-10-20,1,eligible,0
3153,2025-10-20,1,eligible,0
3155,2025-10-20,1,eligible,0
3158,2025-10-20,1,eligible,0
3159,2025-10-20,1,eligible,0
3162,2025-10-20,1,eligible,0
3164,2025-10-20,1,eligible,0
3165,2025-10-20,1,eligible,0
3167,2025-10-20,1,eligible,0
3168,2025-10-20,1,eligible,0
3169,2025-10-20,1,eligible,0
3170,2025-10-20,1,eligible,0
3174,2025-10-20,1,eligible,0
3177,2025-10-20,1,eligible,0
3178,2025-10-20,1,eligible,0
3181,2025-10-20,1,eligible,0
3182,2025-10-20,1,eligible,0
3183,2025-10-20,1,eligible,0
3184,2025-10-20,1,eligible,0
3185,2025-10-20,1,eligible,0
3187,2025-10-20,1,eligible,0
3190,2025-10-20,1,eligible,0
3192,2025-10-20,1,eligible,0
3197,2025-10-20,1,eligible,0
3200,2025-10-20,1,eligible,0
3202,2025-10-20,1,eligible,0
3212,2025-10-20,1,eligible,0
3213,2025-10-20,1,eligible,0
3215,2025-10-20,1,eligible,0
3217,2025-10-20,1,eligible,0
3219,2025-10-20,1,eligible,0
3222,2025-10-20,1,eligible,0
3223,2025-10-20,1,eligible,0
3225,2025-10-20,1,eligible,0
3232,2025-10-20,1,eligible,0
3235,2025-10-20,1,eligible,0
3240,2025-10-20,1,eligible,0
3241,2025-10-20,1,eligible,0
3242,2025-10-20,1,eligible,0
3245,2025-10-20,1,eligible,0
3247,2025-10-20,1,eligible,0
3248,2025-10-20,1,eligible,0
3249,2025-10-20,1,eligible,0
3252,2025-10-20,1,eligible,0
3255,2025-10-20,1,eligible,0
3256,2025-10-20,1,eligible,0
3257,2025-10-20,1,eligible,0
3260,2025-10-20,1,eligible,0
3261,2025-10-20,1,eligible,0
3263,2025-10-20,1,eligible,0
3264,2025-10-20,1,eligible,0
3266,2025-10-20,1,eligible,0
3272,2025-10-20,1,eligible,0
3274,2025-10-20,1,eligible,0
3275,2025-10-20,1,eligible,0
3276,2025-10-20,1,eligible,0
3277,2025-10-20,1,eligible,0
3278,2025-10-20,1,eligible,0
3280,2025-10-20,1,eligible,0
3282,2025-10-20,1,eligible,0
3286,2025-10-20,1,eligible,0
3287,2025-10-20,1,eligible,0
3293,2025-10-20,1,eligible,0
3294,2025-10-20,1,eligible,0
3295,2025-10-20,1,eligible,0
3297,2025-10-20,1,eligible,0
3298,2025-10-20,1,eligible,0
3299,2025-10-20,1,eligible,0
3300,2025-10-20,1,eligible,0
3301,2025-10-20,1,eligible,0
3303,2025-10-20,1,eligible,0
3304,2025-10-20,1,eligible,0
3306,2025-10-20,1,eligible,0
3309,2025-10-20,1,eligible,0
3310,2025-10-20,1,eligible,0
3311,2025-10-20,1,eligible,0
3313,2025-10-20,1,eligible,0
3314,2025-10-20,1,eligible,0
3317,2025-10-20,1,eligible,0
3319,2025-10-20,1,eligible,0
3320,2025-10-20,1,eligible,0
3326,2025-10-20,1,eligible,0
3329,2025-10-20,1,eligible,0
3331,2025-10-20,1,eligible,0
3332,2025-10-20,1,eligible,0
3333,2025-10-20,1,eligible,0
3334,2025-10-20,1,eligible,0
3335,2025-10-20,1,eligible,0
3338,2025-10-20,1,eligible,0
3339,2025-10-20,1,eligible,0
3341,2025-10-20,1,eligible,0
3344,2025-10-20,1,eligible,0
3345,2025-10-20,1,eligible,0
3346,2025-10-20,1,eligible,0
3347,2025-10-20,1,eligible,0
3348,2025-10-20,1,eligible,0
3349,2025-10-20,1,eligible,0
3350,2025-10-20,1,eligible,0
3351,2025-10-20,1,eligible,0
3352,2025-10-20,1,eligible,0
3353,2025-10-20,1,eligible,0
3354,2025-10-20,1,eligible,0
3355,2025-10-20,1,eligible,0
3357,2025-10-20,1,eligible,0
3360,2025-10-20,1,eligible,0
3361,2025-10-20,1,eligible,0
3364,2025-10-20,1,eligible,0
3371,2025-10-20,1,eligible,0
3373,2025-10-20,1,eligible,0
3375,2025-10-20,1,eligible,0
3377,2025-10-20,1,eligible,0
3379,2025-10-20,1,eligible,0
3380,2025-10-20,1,eligible,0
3381,2025-10-20,1,eligible,0
3382,2025-10-20,1,eligible,0
3384,2025-10-20,1,eligible,0
3387,2025-10-20,1,eligible,0
3388,2025-10-20,1,eligible,0
3389,2025-10-20,1,eligible,0
3395,2025-10-20,1,eligible,0
3396,2025-10-20,1,eligible,0
3398,2025-10-20,1,eligible,0
3399,2025-10-20,1,eligible,0
3400,2025-10-20,1,eligible,0
3402,2025-10-20,1,eligible,0
3406,2025-10-20,1,eligible,0
3410,2025-10-20,1,eligible,0
3411,2025-10-20,1,eligible,0
3412,2025-10-20,1,eligible,0
3413,2025-10-20,1,eligible,0
3416,2025-10-20,1,eligible,0
3419,2025-10-20,1,eligible,0
3420,2025-10-20,1,eligible,0
3422,2025-10-20,1,eligible,0
3425,2025-10-20,1,eligible,0
3426,2025-10-20,1,eligible,0
3427,2025-10-20,1,eligible,0
3428,2025-10-20,1,eligible,0
3429,2025-10-20,1,eligible,0
3430,2025-10-20,1,eligible,0
3431,2025-10-20,1,eligible,0
3434,2025-10-20,1,eligible,0
3436,2025-10-20,1,eligible,0
3437,2025-10-20,1,eligible,0
3438,2025-10-20,1,eligible,0
3439,2025-10-20,1,eligible,0
3444,2025-10-20,1,eligible,0
3446,2025-10-20,1,eligible,0
3447,2025-10-20,1,eligible,0
3448,2025-10-20,1,eligible,0
3449,2025-10-20,1,eligible,0
3450,2025-10-20,1,eligible,0
3453,2025-10-20,1,eligible,0
3454,2025-10-20,1,eligible,0
3457,2025-10-20,1,eligible,0
3461,2025-10-20,1,eligible,0
3462,2025-10-20,1,eligible,0
3464,2025-10-20,1,eligible,0
3465,2025-10-20,1,eligible,0
3470,2025-10-20,1,eligible,0
3472,2025-10-20,1,eligible,0
3475,2025-10-20,1,eligible,0
3476,2025-10-20,1,eligible,0
3477,2025-10-20,1,eligible,0
3481,2025-10-20,1,eligible,0
3483,2025-10-20,1,eligible,0
3485,2025-10-20,1,eligible,0
3486,2025-10-20,1,eligible,0
3487,2025-10-20,1,eligible,0
3488,2025-10-20,1,eligible,0
3489,2025-10-20,1,eligible,0
3494,2025-10-20,1,eligible,0
3496,2025-10-20,1,eligible,0
3497,2025-10-20,1,eligible,0
3499,2025-10-20,1,eligible,0
3500,2025-10-20,1,eligible,0
3502,2025-10-20,1,eligible,0
3503,2025-10-20,1,eligible,0
3504,2025-10-20,1,eligible,0
3506,2025-10-20,1,eligible,0
3510,2025-10-20,1,eligible,0
3512,2025-10-20,1,eligible,0
3513,2025-10-20,1,eligible,0
3517,2025-10-20,1,eligible,0
3519,2025-10-20,1,eligible,0
3520,2025-10-20,1,eligible,0
3525,2025-10-20,1,eligible,0
3527,2025-10-20,1,eligible,0
3528,2025-10-20,1,eligible,0
3529,2025-10-20,1,eligible,0
3530,2025-10-20,1,eligible,0
3531,2025-10-20,1,eligible,0
3534,2025-10-20,1,eligible,0
3535,2025-10-20,1,eligible,0
3543,2025-10-20,1,eligible,0
3547,2025-10-20,1,eligible,0
3548,2025-10-20,1,eligible,0
3550,2025-10-20,1,eligible,0
3551,2025-10-20,1,eligible,0
3552,2025-10-20,1,eligible,0
3555,2025-10-20,1,eligible,0
3562,2025-10-20,1,eligible,0
3564,2025-10-20,1,eligible,0
3565,2025-10-20,1,eligible,0
3566,2025-10-20,1,eligible,0
3567,2025-10-20,1,eligible,0
3569,2025-10-20,1,eligible,0
3570,2025-10-20,1,eligible,0
3571,2025-10-20,1,eligible,0
3573,2025-10-20,1,eligible,0
3575,2025-10-20,1,eligible,0
3576,2025-10-20,1,eligible,0
3578,2025-10-20,1,eligible,0
3579,2025-10-20,1,eligible,0
3580,2025-10-20,1,eligible,0
3582,2025-10-20,1,eligible,0
3583,2025-10-20,1,eligible,0
3584,2025-10-20,1,eligible,0
3585,2025-10-20,1,eligible,0
3586,2025-10-20,1,eligible,0
3587,2025-10-20,1,eligible,0
3591,2025-10-20,1,eligible,0
3592,2025-10-20,1,eligible,0
3595,2025-10-20,1,eligible,0
3596,2025-10-20,1,eligible,0
3598,2025-10-20,1,eligible,0
3600,2025-10-20,1,eligible,0
3601,2025-10-20,1,eligible,0
3604,2025-10-20,1,eligible,0
3605,2025-10-20,1,eligible,0
3607,2025-10-20,1,eligible,0
3608,2025-10-20,1,eligible,0
3609,2025-10-20,1,eligible,0
3613,2025-10-20,1,eligible,0
3614,2025-10-20,1,eligible,0
3615,2025-10-20,1,eligible,0
3616,2025-10-20,1,eligible,0
3620,2025-10-20,1,eligible,0
3622,2025-10-20,1,eligible,0
3624,2025-10-20,1,eligible,0
3625,2025-10-20,1,eligible,0
3628,2025-10-20,1,eligible,0
3629,2025-10-20,1,eligible,0
3631,2025-10-20,1,eligible,0
3634,2025-10-20,1,eligible,0
3635,2025-10-20,1,eligible,0
3636,2025-10-20,1,eligible,0
3639,2025-10-20,1,eligible,0
3640,2025-10-20,1,eligible,0
3641,2025-10-20,1,eligible,0
3642,2025-10-20,1,eligible,0
3643,2025-10-20,1,eligible,0
3644,2025-10-20,1,eligible,0
3645,2025-10-20,1,eligible,0
3647,2025-10-20,1,eligible,0
3651,2025-10-20,1,eligible,0
3652,2025-10-20,1,eligible,0
3653,2025-10-20,1,eligible,0
3655,2025-10-20,1,eligible,0
3656,2025-10-20,1,eligible,0
3657,2025-10-20,1,eligible,0
3659,2025-10-20,1,eligible,0
3661,2025-10-20,1,eligible,0
3662,2025-10-20,1,eligible,0
3663,2025-10-20,1,eligible,0
3664,2025-10-20,1,eligible,0
3669,2025-10-20,1,eligible,0
3670,2025-10-20,1,eligible,0
3671,2025-10-20,1,eligible,0
3672,2025-10-20,1,eligible,0
3675,2025-10-20,1,eligible,0
3676,2025-10-20,1,eligible,0
3679,2025-10-20,1,eligible,0
3680,2025-10-20,1,eligible,0
3685,2025-10-20,1,eligible,0
3688,2025-10-20,1,eligible,0
3689,2025-10-20,1,eligible,0
3695,2025-10-20,1,eligible,0
3696,2025-10-20,1,eligible,0
3699,2025-10-20,1,eligible,0
3700,2025-10-20,1,eligible,0
3702,2025-10-20,1,eligible,0
3703,2025-10-20,1,eligible,0
3705,2025-10-20,1,eligible,0
3707,2025-10-20,1,eligible,0
3708,2025-10-20,1,eligible,0
3709,2025-10-20,1,eligible,0
3711,2025-10-20,1,eligible,0
3712,2025-10-20,1,eligible,0
3715,2025-10-20,1,eligible,0
3717,2025-10-20,1,eligible,0
3719,2025-10-20,1,eligible,0
3720,2025-10-20,1,eligible,0
3721,2025-10-20,1,eligible,0
3724,2025-10-20,1,eligible,0
3725,2025-10-20,1,eligible,0
3728,2025-10-20,1,eligible,0
3731,2025-10-20,1,eligible,0
3733,2025-10-20,1,eligible,0
3735,2025-10-20,1,eligible,0
3736,2025-10-20,1,eligible,0
3739,2025-10-20,1,eligible,0
3741,2025-10-20,1,eligible,0
3748,2025-10-20,1,eligible,0
3749,2025-10-20,1,eligible,0
3750,2025-10-20,1,eligible,0
3752,2025-10-20,1,eligible,0
3753,2025-10-20,1,eligible,0
3755,2025-10-20,1,eligible,0
3758,2025-10-20,1,eligible,0
3762,2025-10-20,1,eligible,0
3763,2025-10-20,1,eligible,0
3764,2025-10-20,1,eligible,0
3768,2025-10-20,1,eligible,0
3769,2025-10-20,1,eligible,0
3772,2025-10-20,1,eligible,0
3773,2025-10-20,1,eligible,0
3776,2025-10-20,1,eligible,0
3777,2025-10-20,1,eligible,0
3780,2025-10-20,1,eligible,0
3781,2025-10-20,1,eligible,0
3784,2025-10-20,1,eligible,0
3785,2025-10-20,1,eligible,0
3786,2025-10-20,1,eligible,0
3788,2025-10-20,1,eligible,0
3789,2025-10-20,1,eligible,0
3792,2025-10-20,1,eligible,0
3793,2025-10-20,1,eligible,0
3794,2025-10-20,1,eligible,0
3797,2025-10-20,1,eligible,0
3799,2025-10-20,1,eligible,0
3803,2025-10-20,1,eligible,0
3804,2025-10-20,1,eligible,0
3806,2025-10-20,1,eligible,0
3807,2025-10-20,1,eligible,0
3808,2025-10-20,1,eligible,0
3810,2025-10-20,1,eligible,0
3812,2025-10-20,1,eligible,0
3814,2025-10-20,1,eligible,0
3815,2025-10-20,1,eligible,0
3821,2025-10-20,1,eligible,0
3824,2025-10-20,1,eligible,0
3826,2025-10-20,1,eligible,0
3828,2025-10-20,1,eligible,0
3831,2025-10-20,1,eligible,0
3832,2025-10-20,1,eligible,0
3835,2025-10-20,1,eligible,0
3836,2025-10-20,1,eligible,0
3837,2025-10-20,1,eligible,0
3838,2025-10-20,1,eligible,0
3839,2025-10-20,1,eligible,0
3841,2025-10-20,1,eligible,0
3842,2025-10-20,1,eligible,0
3844,2025-10-20,1,eligible,0
3850,2025-10-20,1,eligible,0
3854,2025-10-20,1,eligible,0
3856,2025-10-20,1,eligible,0
3857,2025-10-20,1,eligible,0
3859,2025-10-20,1,eligible,0
3860,2025-10-20,1,eligible,0
3861,2025-10-20,1,eligible,0
3862,2025-10-20,1,eligible,0
3863,2025-10-20,1,eligible,0
3864,2025-10-20,1,eligible,0
3866,2025-10-20,1,eligible,0
3867,2025-10-20,1,eligible,0
3869,2025-10-20,1,eligible,0
3871,2025-10-20,1,eligible,0
3873,2025-10-20,1,eligible,0
3878,2025-10-20,1,eligible,0
3879,2025-10-20,1,eligible,0
3882,2025-10-20,1,eligible,0
3883,2025-10-20,1,eligible,0
3886,2025-10-20,1,eligible,0
3887,2025-10-20,1,eligible,0
3891,2025-10-20,1,eligible,0
3896,2025-10-20,1,eligible,0
3897,2025-10-20,1,eligible,0
3899,2025-10-20,1,eligible,0
3903,2025-10-20,1,eligible,0
3904,2025-10-20,1,eligible,0
3905,2025-10-20,1,eligible,0
3908,2025-10-20,1,eligible,0
3909,2025-10-20,1,eligible,0
3910,2025-10-20,1,eligible,0
3912,2025-10-20,1,eligible,0
3913,2025-10-20,1,eligible,0
3914,2025-10-20,1,eligible,0
3919,2025-10-20,1,eligible,0
3921,2025-10-20,1,eligible,0
3923,2025-10-20,1,eligible,0
3924,2025-10-20,1,eligible,0
3926,2025-10-20,1,eligible,0
3928,2025-10-20,1,eligible,0
3929,2025-10-20,1,eligible,0
3930,2025-10-20,1,eligible,0
3932,2025-10-20,1,eligible,0
3935,2025-10-20,1,eligible,0
3937,2025-10-20,1,eligible,0
3938,2025-10-20,1,eligible,0
3939,2025-10-20,1,eligible,0
3941,2025-10-20,1,eligible,0
3943,2025-10-20,1,eligible,0
3944,2025-10-20,1,eligible,0
3947,2025-10-20,1,eligible,0
3948,2025-10-20,1,eligible,0
3949,2025-10-20,1,eligible,0
3953,2025-10-20,1,eligible,0
3954,2025-10-20,1,eligible,0
3955,2025-10-20,1,eligible,0
3960,2025-10-20,1,eligible,0
3963,2025-10-20,1,eligible,0
3972,2025-10-20,1,eligible,0
3973,2025-10-20,1,eligible,0
3974,2025-10-20,1,eligible,0
3975,2025-10-20,1,eligible,0
3978,2025-10-20,1,eligible,0
3980,2025-10-20,1,eligible,0
3981,2025-10-20,1,eligible,0
3983,2025-10-20,1,eligible,0
3987,2025-10-20,1,eligible,0
3988,2025-10-20,1,eligible,0
3989,2025-10-20,1,eligible,0
3993,2025-10-20,1,eligible,0
3994,2025-10-20,1,eligible,0
3995,2025-10-20,1,eligible,0
3996,2025-10-20,1,eligible,0
4001,2025-10-20,1,eligible,0
4002,2025-10-20,1,eligible,0
4003,2025-10-20,1,eligible,0
4007,2025-10-20,1,eligible,0
4008,2025-10-20,1,eligible,0
4009,2025-10-20,1,eligible,0
4012,2025-10-20,1,eligible,0
4013,2025-10-20,1,eligible,0
4015,2025-10-20,1,eligible,0
4019,2025-10-20,1,eligible,0
4021,2025-10-20,1,eligible,0
4022,2025-10-20,1,eligible,0
4026,2025-10-20,1,eligible,0
4030,2025-10-20,1,eligible,0
4031,2025-10-20,1,eligible,0
4032,2025-10-20,1,eligible,0
4034,2025-10-20,1,eligible,0
4035,2025-10-20,1,eligible,0
4040,2025-10-20,1,eligible,0
4041,2025-10-20,1,eligible,0
4042,2025-10-20,1,eligible,0
4043,2025-10-20,1,eligible,0
4044,2025-10-20,1,eligible,0
4048,2025-10-20,1,eligible,0
4051,2025-10-20,1,eligible,0
4052,2025-10-20,1,eligible,0
4054,2025-10-20,1,eligible,0
4055,2025-10-20,1,eligible,0
4057,2025-10-20,1,eligible,0
4060,2025-10-20,1,eligible,0
4062,2025-10-20,1,eligible,0
4064,2025-10-20,1,eligible,0
4067,2025-10-20,1,eligible,0
4069,2025-10-20,1,eligible,0
4070,2025-10-20,1,eligible,0
4071,2025-10-20,1,eligible,0
4076,2025-10-20,1,eligible,0
4077,2025-10-20,1,eligible,0
4078,2025-10-20,1,eligible,0
4083,2025-10-20,1,eligible,0
4088,2025-10-20,1,eligible,0
4090,2025-10-20,1,eligible,0
4092,2025-10-20,1,eligible,0
4093,2025-10-20,1,eligible,0
4095,2025-10-20,1,eligible,0
4096,2025-10-20,1,eligible,0
4097,2025-10-20,1,eligible,0
4098,2025-10-20,1,eligible,0
4099,2025-10-20,1,eligible,0
4100,2025-10-20,1,eligible,0
4101,2025-10-20,1,eligible,0
4102,2025-10-20,1,eligible,0
4103,2025-10-20,1,eligible,0
4104,2025-10-20,1,eligible,0
4105,2025-10-20,1,eligible,0
4107,2025-10-20,1,eligible,0
4109,2025-10-20,1,eligible,0
4115,2025-10-20,1,eligible,0
4117,2025-10-20,1,eligible,0
4119,2025-10-20,1,eligible,0
4120,2025-10-20,1,eligible,0
4121,2025-10-20,1,eligible,0
4122,2025-10-20,1,eligible,0
4123,2025-10-20,1,eligible,0
4124,2025-10-20,1,eligible,0
4126,2025-10-20,1,eligible,0
4127,2025-10-20,1,eligible,0
4128,2025-10-20,1,eligible,0
4129,2025-10-20,1,eligible,0
4132,2025-10-20,1,eligible,0
4133,2025-10-20,1,eligible,0
4135,2025-10-20,1,eligible,0
4137,2025-10-20,1,eligible,0
4140,2025-10-20,1,eligible,0
4142,2025-10-20,1,eligible,0
4143,2025-10-20,1,eligible,0
4145,2025-10-20,1,eligible,0
4146,2025-10-20,1,eligible,0
4148,2025-10-20,1,eligible,0
4149,2025-10-20,1,eligible,0
4154,2025-10-20,1,eligible,0
4155,2025-10-20,1,eligible,0
4156,2025-10-20,1,eligible,0
4157,2025-10-20,1,eligible,0
4158,2025-10-20,1,eligible,0
4159,2025-10-20,1,eligible,0
4160,2025-10-20,1,eligible,0
4166,2025-10-20,1,eligible,0
4168,2025-10-20,1,eligible,0
4171,2025-10-20,1,eligible,0
4174,2025-10-20,1,eligible,0
4176,2025-10-20,1,eligible,0
4177,2025-10-20,1,eligible,0
4178,2025-10-20,1,eligible,0
4182,2025-10-20,1,eligible,0
4184,2025-10-20,1,eligible,0
4186,2025-10-20,1,eligible,0
4188,2025-10-20,1,eligible,0
4190,2025-10-20,1,eligible,0
4191,2025-10-20,1,eligible,0
4195,2025-10-20,1,eligible,0
4197,2025-10-20,1,eligible,0
4199,2025-10-20,1,eligible,0
4200,2025-10-20,1,eligible,0
4201,2025-10-20,1,eligible,0
4203,2025-10-20,1,eligible,0
4204,2025-10-20,1,eligible,0
4205,2025-10-20,1,eligible,0
4206,2025-10-20,1,eligible,0
4211,2025-10-20,1,eligible,0
4213,2025-10-20,1,eligible,0
4214,2025-10-20,1,eligible,0
4215,2025-10-20,1,eligible,0
4217,2025-10-20,1,eligible,0
4221,2025-10-20,1,eligible,0
4222,2025-10-20,1,eligible,0
4223,2025-10-20,1,eligible,0
4226,2025-10-20,1,eligible,0
4227,2025-10-20,1,eligible,0
4228,2025-10-20,1,eligible,0
4229,2025-10-20,1,eligible,0
4231,2025-10-20,1,eligible,0
4232,2025-10-20,1,eligible,0
4234,2025-10-20,1,eligible,0
4236,2025-10-20,1,eligible,0
4239,2025-10-20,1,eligible,0
4240,2025-10-20,1,eligible,0
4241,2025-10-20,1,eligible,0
4242,2025-10-20,1,eligible,0
4243,2025-10-20,1,eligible,0
4245,2025-10-20,1,eligible,0
4249,2025-10-20,1,eligible,0
4251,2025-10-20,1,eligible,0
4252,2025-10-20,1,eligible,0
4253,2025-10-20,1,eligible,0
4256,2025-10-20,1,eligible,0
4257,2025-10-20,1,eligible,0
4263,2025-10-20,1,eligible,0
4264,2025-10-20,1,eligible,0
4265,2025-10-20,1,eligible,0
4266,2025-10-20,1,eligible,0
4267,2025-10-20,1,eligible,0
4268,2025-10-20,1,eligible,0
4270,2025-10-20,1,eligible,0
4272,2025-10-20,1,eligible,0
4273,2025-10-20,1,eligible,0
4275,2025-10-20,1,eligible,0
4276,2025-10-20,1,eligible,0
4277,2025-10-20,1,eligible,0
4278,2025-10-20,1,eligible,0
4279,2025-10-20,1,eligible,0
4280,2025-10-20,1,eligible,0
4282,2025-10-20,1,eligible,0
4283,2025-10-20,1,eligible,0
4286,2025-10-20,1,eligible,0
4287,2025-10-20,1,eligible,0
4289,2025-10-20,1,eligible,0
4290,2025-10-20,1,eligible,0
4292,2025-10-20,1,eligible,0
4293,2025-10-20,1,eligible,0
4296,2025-10-20,1,eligible,0
4297,2025-10-20,1,eligible,0
4300,2025-10-20,1,eligible,0
4301,2025-10-20,1,eligible,0
4302,2025-10-20,1,eligible,0
4305,2025-10-20,1,eligible,0
4307,2025-10-20,1,eligible,0
4309,2025-10-20,1,eligible,0
4310,2025-10-20,1,eligible,0
4311,2025-10-20,1,eligible,0
4312,2025-10-20,1,eligible,0
4313,2025-10-20,1,eligible,0
4316,2025-10-20,1,eligible,0
4320,2025-10-20,1,eligible,0
4323,2025-10-20,1,eligible,0
4325,2025-10-20,1,eligible,0
4327,2025-10-20,1,eligible,0
4330,2025-10-20,1,eligible,0
4331,2025-10-20,1,eligible,0
4334,2025-10-20,1,eligible,0
4335,2025-10-20,1,eligible,0
4336,2025-10-20,1,eligible,0
4338,2025-10-20,1,eligible,0
4340,2025-10-20,1,eligible,0
4348,2025-10-20,1,eligible,0
4349,2025-10-20,1,eligible,0
4352,2025-10-20,1,eligible,0
4354,2025-10-20,1,eligible,0
4356,2025-10-20,1,eligible,0
4357,2025-10-20,1,eligible,0
4359,2025-10-20,1,eligible,0
4362,2025-10-20,1,eligible,0
4363,2025-10-20,1,eligible,0
4364,2025-10-20,1,eligible,0
4365,2025-10-20,1,eligible,0
4366,2025-10-20,1,eligible,0
4367,2025-10-20,1,eligible,0
4369,2025-10-20,1,eligible,0
4372,2025-10-20,1,eligible,0
4374,2025-10-20,1,eligible,0
4375,2025-10-20,1,eligible,0
4378,2025-10-20,1,eligible,0
4379,2025-10-20,1,eligible,0
4380,2025-10-20,1,eligible,0
4382,2025-10-20,1,eligible,0
4384,2025-10-20,1,eligible,0
4385,2025-10-20,1,eligible,0
4388,2025-10-20,1,eligible,0
4391,2025-10-20,1,eligible,0
4392,2025-10-20,1,eligible,0
4395,2025-10-20,1,eligible,0
4397,2025-10-20,1,eligible,0
4398,2025-10-20,1,eligible,0
4401,2025-10-20,1,eligible,0
4402,2025-10-20,1,eligible,0
4403,2025-10-20,1,eligible,0
4404,2025-10-20,1,eligible,0
4406,2025-10-20,1,eligible,0
4414,2025-10-20,1,eligible,0
4416,2025-10-20,1,eligible,0
4424,2025-10-20,1,eligible,0
4425,2025-10-20,1,eligible,0
4426,2025-10-20,1,eligible,0
4427,2025-10-20,1,eligible,0
4428,2025-10-20,1,eligible,0
4431,2025-10-20,1,eligible,0
4434,2025-10-20,1,eligible,0
4435,2025-10-20,1,eligible,0
4436,2025-10-20,1,eligible,0
4439,2025-10-20,1,eligible,0
4440,2025-10-20,1,eligible,0
4442,2025-10-20,1,eligible,0
4443,2025-10-20,1,eligible,0
4444,2025-10-20,1,eligible,0
4446,2025-10-20,1,eligible,0
4447,2025-10-20,1,eligible,0
4448,2025-10-20,1,eligible,0
4450,2025-10-20,1,eligible,0
4453,2025-10-20,1,eligible,0
4454,2025-10-20,1,eligible,0
4455,2025-10-20,1,eligible,0
4464,2025-10-20,1,eligible,0
4466,2025-10-20,1,eligible,0
4467,2025-10-20,1,eligible,0
4468,2025-10-20,1,eligible,0
4470,2025-10-20,1,eligible,0
4471,2025-10-20,1,eligible,0
4472,2025-10-20,1,eligible,0
4473,2025-10-20,1,eligible,0
4475,2025-10-20,1,eligible,0
4476,2025-10-20,1,eligible,0
4478,2025-10-20,1,eligible,0
4479,2025-10-20,1,eligible,0
4480,2025-10-20,1,eligible,0
4482,2025-10-20,1,eligible,0
4484,2025-10-20,1,eligible,0
4486,2025-10-20,1,eligible,0
4488,2025-10-20,1,eligible,0
4491,2025-10-20,1,eligible,0
4492,2025-10-20,1,eligible,0
4493,2025-10-20,1,eligible,0
4495,2025-10-20,1,eligible,0
4498,2025-10-20,1,eligible,0
4502,2025-10-20,1,eligible,0
4503,2025-10-20,1,eligible,0
4506,2025-10-20,1,eligible,0
4508,2025-10-20,1,eligible,0
4509,2025-10-20,1,eligible,0
4513,2025-10-20,1,eligible,0
4519,2025-10-20,1,eligible,0
4520,2025-10-20,1,eligible,0
4521,2025-10-20,1,eligible,0
4524,2025-10-20,1,eligible,0
4528,2025-10-20,1,eligible,0
4529,2025-10-20,1,eligible,0
4530,2025-10-20,1,eligible,0
4536,2025-10-20,1,eligible,0
4538,2025-10-20,1,eligible,0
4539,2025-10-20,1,eligible,0
4542,2025-10-20,1,eligible,0
4543,2025-10-20,1,eligible,0
4545,2025-10-20,1,eligible,0
4547,2025-10-20,1,eligible,0
4549,2025-10-20,1,eligible,0
4550,2025-10-20,1,eligible,0
4552,2025-10-20,1,eligible,0
4553,2025-10-20,1,eligible,0
4555,2025-10-20,1,eligible,0
4556,2025-10-20,1,eligible,0
4557,2025-10-20,1,eligible,0
4558,2025-10-20,1,eligible,0
4560,2025-10-20,1,eligible,0
4561,2025-10-20,1,eligible,0
4562,2025-10-20,1,eligible,0
4564,2025-10-20,1,eligible,0
4566,2025-10-20,1,eligible,0
4570,2025-10-20,1,eligible,0
4573,2025-10-20,1,eligible,0
4574,2025-10-20,1,eligible,0
4575,2025-10-20,1,eligible,0
4576,2025-10-20,1,eligible,0
4578,2025-10-20,1,eligible,0
4579,2025-10-20,1,eligible,0
4580,2025-10-20,1,eligible,0
4581,2025-10-20,1,eligible,0
4584,2025-10-20,1,eligible,0
4585,2025-10-20,1,eligible,0
4586,2025-10-20,1,eligible,0
4587,2025-10-20,1,eligible,0
4588,2025-10-20,1,eligible,0
4589,2025-10-20,1,eligible,0
4590,2025-10-20,1,eligible,0
4591,2025-10-20,1,eligible,0
4594,2025-10-20,1,eligible,0
4595,2025-10-20,1,eligible,0
4598,2025-10-20,1,eligible,0
4600,2025-10-20,1,eligible,0
4601,2025-10-20,1,eligible,0
4606,2025-10-20,1,eligible,0
4607,2025-10-20,1,eligible,0
4608,2025-10-20,1,eligible,0
4610,2025-10-20,1,eligible,0
4611,2025-10-20,1,eligible,0
4616,2025-10-20,1,eligible,0
4619,2025-10-20,1,eligible,0
4620,2025-10-20,1,eligible,0
4621,2025-10-20,1,eligible,0
4623,2025-10-20,1,eligible,0
4624,2025-10-20,1,eligible,0
4625,2025-10-20,1,eligible,0
4626,2025-10-20,1,eligible,0
4628,2025-10-20,1,eligible,0
4630,2025-10-20,1,eligible,0
4634,2025-10-20,1,eligible,0
4635,2025-10-20,1,eligible,0
4638,2025-10-20,1,eligible,0
4639,2025-10-20,1,eligible,0
4640,2025-10-20,1,eligible,0
4642,2025-10-20,1,eligible,0
4644,2025-10-20,1,eligible,0
4645,2025-10-20,1,eligible,0
4647,2025-10-20,1,eligible,0
4649,2025-10-20,1,eligible,0
4651,2025-10-20,1,eligible,0
4654,2025-10-20,1,eligible,0
4655,2025-10-20,1,eligible,0
